Ref_Date,GEO,SEAS,EST,Vector,Coordinate,Value
1997/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,174861.0
1997/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,172744.0
1998/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,163633.0
1998/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,169873.0
1998/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,177510.0
1998/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,177249.0
1999/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,169967.0
1999/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,182902.0
1999/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,194228.0
1999/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,192251.0
2000/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,190978.0
2000/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,204663.0
2000/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,216376.0
2000/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,213581.0
2001/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,207075.0
2001/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,213964.0
2001/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,215971.0
2001/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,210651.0
2002/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,203262.0
2002/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,219274.0
2002/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,229408.0
2002/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,227338.0
2003/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,224727.0
2003/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,230348.0
2003/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,243311.0
2003/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,240512.0
2004/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,234786.0
2004/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,249989.0
2004/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,264530.0
2004/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,261020.0
2005/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,252330.0
2005/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,265213.0
2005/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,282359.0
2005/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,280145.0
2006/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,270753.0
2006/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,283846.0
2006/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,296705.0
2006/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,291201.0
2007/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,280510.0
2007/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,299050.0
2007/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,313344.0
2007/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,309572.0
2008/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,297653.0
2008/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,317327.0
2008/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,340174.0
2008/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,309101.0
2009/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,278273.0
2009/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,284515.0
2009/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,304567.0
2009/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,303542.0
2010/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,294473.0
2010/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,307591.0
2010/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,325035.0
2010/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,328591.0
2011/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,317083.0
2011/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,328803.0
2011/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,353041.0
2011/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,347357.0
2012/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,328025.0
2012/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,340912.0
2012/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,360277.0
2012/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,354688.0
2013/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,335055.0
2013/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,347410.0
2013/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,378639.0
2013/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,368856.0
2014/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,346525.0
2014/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,369566.0
2014/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,392361.0
1981/03,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,4941.0
1981/06,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,4770.0
1981/09,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,6167.0
1981/12,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,6102.0
1982/03,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,6183.0
1982/06,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,4729.0
1982/09,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,5953.0
1982/12,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,5788.0
1983/03,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,5420.0
1983/06,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,4816.0
1983/09,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,6239.0
1983/12,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,5998.0
1984/03,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,6145.0
1984/06,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,5290.0
1984/09,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,6146.0
1984/12,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,6795.0
1985/03,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,6652.0
1985/06,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,6205.0
1985/09,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,7258.0
1985/12,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,7181.0
1986/03,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,7686.0
1986/06,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,7352.0
1986/09,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,9386.0
1986/12,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,8537.0
1987/03,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,8771.0
1987/06,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,7833.0
1987/09,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,10552.0
1987/12,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,10661.0
1988/03,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,10480.0
1988/06,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,9796.0
1988/09,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,11665.0
1988/12,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,11953.0
1989/03,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,11519.0
1989/06,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,11613.0
1989/09,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,13233.0
1989/12,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,13448.0
1990/03,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,12248.0
1990/06,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,12086.0
1990/09,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,13448.0
1990/12,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,10728.0
1991/03,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,12041.0
1991/06,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,11856.0
1991/09,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,12046.0
1991/12,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,13470.0
1992/03,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,12310.0
1992/06,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,12016.0
1992/09,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,13741.0
1992/12,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,12656.0
1993/03,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,11841.0
1993/06,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,13026.0
1993/09,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,14306.0
1993/12,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,14402.0
1994/03,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,12665.0
1994/06,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,13225.0
1994/09,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,15156.0
1994/12,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,14978.0
1995/03,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,13092.0
1995/06,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,14565.0
1995/09,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,15742.0
1995/12,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,15815.0
1996/03,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,13394.0
1996/06,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,14666.0
1996/09,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,16360.0
1996/12,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,16205.0
1997/03,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,14743.0
1997/06,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,15601.0
1997/09,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,17744.0
1997/12,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,17707.0
1998/03,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,14922.0
1998/06,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,17058.0
1998/09,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,18297.0
1998/12,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,18037.0
1999/03,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,16038.0
1999/06,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,17918.0
1999/09,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,19398.0
1999/12,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,19172.0
2000/03,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,16248.0
2000/06,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,19348.0
2000/09,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,20262.0
2000/12,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,20527.0
2001/03,Canada,Unadjusted,"Plus: taxes less subsidies, on products (x 1,000,000)",v62468861,1.2.9,15810.0
